StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
       35541,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.7,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9611,     328.729,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.382,
       35561,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.7,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9611,     328.729,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.382,
       35581,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.7,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9611,     328.729,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.381,
       35601,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.8,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9613,     328.729,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.381,
       35621,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.8,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9613,     328.729,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.381,
       35641,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.8,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9613,      328.73,     363.933,      235000,     29999.9,     37999.9,     7999.99,     177.381,
       35661,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.9,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9615,      328.73,     363.933,      235000,     29999.9,     37999.9,     7999.99,      177.38,
       35681,     129.868,     223.887,     289.611,     320.724,     359.999,     94769.9,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9615,      328.73,     363.933,      235000,     29999.9,     37999.9,     7999.99,      177.38,
       35701,     129.868,     223.887,     289.611,     320.724,         360,     94769.9,      120001,       50000,       40000,     188.144,     164.915,     274.344,     71.9615,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,      177.38,
       35721,     129.868,     223.887,     289.611,     320.724,         360,     94769.9,      120001,       50000,       40000,     188.144,     164.916,     274.344,     71.9617,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,      177.38,
       35741,     129.868,     223.887,     289.611,     320.724,         360,       94770,      120001,       50000,       40000,     188.144,     164.916,     274.344,     71.9617,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.379,
       35761,     129.868,     223.887,     289.611,     320.724,         360,       94770,      120001,       50000,       40000,     188.144,     164.916,     274.344,     71.9617,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.379,
       35781,     129.868,     223.887,     289.611,     320.724,         360,       94770,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9619,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.379,
       35801,     129.868,     223.888,     289.611,     320.724,         360,     94770.1,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9619,      328.73,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.378,
       35821,     129.868,     223.888,     289.611,     320.724,         360,     94770.1,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9619,     328.731,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.378,
       35841,     129.868,     223.888,     289.611,     320.724,         360,     94770.1,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9621,     328.731,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.378,
       35861,     129.868,     223.888,     289.611,     320.724,         360,     94770.2,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9621,     328.731,     363.934,      235000,     29999.9,     37999.9,     7999.99,     177.378,
       35881,     129.868,     223.888,     289.611,     320.724,         360,     94770.2,      120001,       50000,       40000,     188.144,     164.916,     274.345,     71.9621,     328.731,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.377,
       35901,     129.868,     223.888,     289.611,     320.724,         360,     94770.3,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9623,     328.731,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.377,
       35921,     129.868,     223.888,     289.611,     320.725,         360,     94770.3,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9623,     328.731,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.377,
       35941,     129.868,     223.888,     289.611,     320.725,         360,     94770.3,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9623,     328.732,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.377,
       35961,     129.868,     223.888,     289.612,     320.725,         360,     94770.4,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9625,     328.732,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.376,
       35981,     129.868,     223.888,     289.612,     320.725,         360,     94770.4,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9625,     328.732,     363.935,      235000,     29999.9,     37999.9,     7999.99,     177.376,
       36001,     129.868,     223.888,     289.612,     320.725,         360,     94770.4,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9625,     328.732,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.376,
       36021,     129.868,     223.888,     289.612,     320.725,         360,     94770.5,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9627,     328.732,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.375,
       36041,     129.868,     223.888,     289.612,     320.725,         360,     94770.5,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9627,     328.732,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.375,
       36061,     129.868,     223.888,     289.612,     320.725,         360,     94770.6,      120001,       50000,       40000,     188.145,     164.917,     274.345,     71.9627,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.375,
       36081,     129.868,     223.888,     289.612,     320.725,         360,     94770.6,      120001,       50000,       40000,     188.145,     164.918,     274.345,     71.9629,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.375,
       36101,     129.868,     223.888,     289.612,     320.725,         360,     94770.6,      120001,       50000,       40000,     188.145,     164.918,     274.345,     71.9629,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.374,
       36121,     129.869,     223.888,     289.612,     320.725,         360,     94770.7,      120001,       50000,       40000,     188.145,     164.918,     274.345,     71.9629,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.374,
       36141,     129.869,     223.888,     289.612,     320.725,         360,     94770.7,      120001,       50000,       40000,     188.145,     164.918,     274.345,      71.963,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.374,
       36161,     129.869,     223.888,     289.612,     320.725,         360,     94770.8,      120001,       50000,       40000,     188.145,     164.918,     274.345,      71.963,     328.733,     363.936,      235000,     29999.9,     37999.9,     7999.99,     177.374,
       36181,     129.869,     223.888,     289.612,     320.725,         360,     94770.8,      120001,       50000,       40000,     188.145,     164.918,     274.345,      71.963,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.373,
       36201,     129.869,     223.888,     289.612,     320.725,         360,     94770.9,      120001,       50000,       40000,     188.146,     164.918,     274.346,     71.9632,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.373,
       36221,     129.869,     223.888,     289.612,     320.725,         360,     94770.9,      120001,       50000,       40000,     188.146,     164.918,     274.346,     71.9632,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.373,
       36241,     129.869,     223.888,     289.612,     320.725,         360,     94770.9,      120001,       50000,       40000,     188.146,     164.918,     274.346,     71.9632,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.373,
       36261,     129.869,     223.888,     289.612,     320.725,         360,       94771,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9634,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.372,
       36281,     129.869,     223.888,     289.612,     320.725,         360,       94771,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9634,     328.734,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.372,
       36301,     129.869,     223.888,     289.612,     320.725,         360,     94771.1,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9634,     328.735,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.372,
       36321,     129.869,     223.888,     289.612,     320.725,         360,     94771.1,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9636,     328.735,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.371,
       36341,     129.869,     223.888,     289.612,     320.725,         360,     94771.2,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9636,     328.735,     363.937,      235000,     29999.9,     37999.9,     7999.99,     177.371,
       36361,     129.869,     223.888,     289.612,     320.725,         360,     94771.2,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9636,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,     177.371,
       36381,     129.869,     223.888,     289.612,     320.725,         360,     94771.3,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9638,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,     177.371,
       36401,     129.869,     223.889,     289.612,     320.725,         360,     94771.3,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9638,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,      177.37,
       36421,     129.869,     223.889,     289.612,     320.725,         360,     94771.4,      120001,       50000,       40000,     188.146,     164.919,     274.346,     71.9638,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,      177.37,
       36441,     129.869,     223.889,     289.612,     320.725,         360,     94771.4,      120001,       50000,       40000,     188.146,      164.92,     274.346,      71.964,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,      177.37,
       36461,     129.869,     223.889,     289.612,     320.725,         360,     94771.5,      120001,       50000,       40000,     188.146,      164.92,     274.346,      71.964,     328.735,     363.938,      235000,     29999.9,     37999.9,     7999.99,      177.37,
       36481,     129.869,     223.889,     289.612,     320.725,         360,     94771.5,      120001,       50000,       40000,     188.146,      164.92,     274.346,      71.964,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.369,
       36501,     129.869,     223.889,     289.612,     320.725,         360,     94771.6,      120001,       50000,       40000,     188.146,      164.92,     274.346,     71.9642,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.369,
       36521,     129.869,     223.889,     289.612,     320.725,         360,     94771.6,      120001,       50000,       40000,     188.146,      164.92,     274.346,     71.9642,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.369,
       36541,     129.869,     223.889,     289.612,     320.725,         360,     94771.7,      120001,       50000,       40000,     188.146,      164.92,     274.346,     71.9642,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.369,
       36561,     129.869,     223.889,     289.612,     320.725,         360,     94771.7,      120001,       50000,       40000,     188.147,      164.92,     274.346,     71.9643,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.368,
       36581,     129.869,     223.889,     289.612,     320.725,         360,     94771.8,      120001,       50000,       40000,     188.147,      164.92,     274.346,     71.9643,     328.736,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.368,
       36601,     129.869,     223.889,     289.612,     320.725,         360,     94771.8,      120001,       50000,       40000,     188.147,      164.92,     274.346,     71.9643,     328.737,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.368,
       36621,     129.869,     223.889,     289.612,     320.726,         360,     94771.9,      120001,       50000,       40000,     188.147,     164.921,     274.346,     71.9645,     328.737,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.368,
       36641,     129.869,     223.889,     289.612,     320.726,         360,     94771.9,      120001,       50000,       40000,     188.147,     164.921,     274.346,     71.9645,     328.737,     363.939,      235000,     29999.9,     37999.9,     7999.99,     177.367,
       36661,     129.869,     223.889,     289.612,     320.726,         360,       94772,      120001,       50000,       40000,     188.147,     164.921,     274.346,     71.9645,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.367,
       36681,     129.869,     223.889,     289.612,     320.726,         360,       94772,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9647,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.367,
       36701,     129.869,     223.889,     289.612,     320.726,         360,     94772.1,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9647,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.367,
       36721,     129.869,     223.889,     289.612,     320.726,         360,     94772.1,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9647,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.366,
       36741,     129.869,     223.889,     289.612,     320.726,         360,     94772.2,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9649,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.366,
       36761,     129.869,     223.889,     289.612,     320.726,         360,     94772.2,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9649,     328.737,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.366,
       36781,     129.869,     223.889,     289.612,     320.726,         360,     94772.3,      120001,       50000,       40000,     188.147,     164.921,     274.347,     71.9649,     328.738,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.365,
       36801,     129.869,     223.889,     289.612,     320.726,         360,     94772.3,      120001,       50000,       40000,     188.147,     164.921,     274.347,      71.965,     328.738,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.365,
       36821,     129.869,     223.889,     289.612,     320.726,         360,     94772.4,      120001,       50000,       40000,     188.147,     164.921,     274.347,      71.965,     328.738,      363.94,      235000,     29999.9,     37999.9,     7999.99,     177.365,
       36841,     129.869,     223.889,     289.612,     320.726,         360,     94772.5,      120001,       50000,       40000,     188.147,     164.921,     274.347,      71.965,     328.738,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.365,
       36861,     129.869,     223.889,     289.612,     320.726,         360,     94772.5,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9652,     328.738,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.364,
       36881,     129.869,     223.889,     289.612,     320.726,         360,     94772.6,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9652,     328.738,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.364,
       36901,     129.869,     223.889,     289.612,     320.726,         360,     94772.6,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9652,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.364,
       36921,     129.869,     223.889,     289.612,     320.726,         360,     94772.7,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9654,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.364,
       36941,     129.869,     223.889,     289.612,     320.726,         360,     94772.7,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9654,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.363,
       36961,     129.869,     223.889,     289.612,     320.726,         360,     94772.8,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9654,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.363,
       36981,     129.869,     223.889,     289.612,     320.726,         360,     94772.8,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9655,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.363,
       37001,     129.869,     223.889,     289.612,     320.726,         360,     94772.9,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9655,     328.739,     363.941,      235000,     29999.9,     37999.9,     7999.99,     177.363,
       37021,     129.869,     223.889,     289.612,     320.726,         360,       94773,      120001,       50000,       40000,     188.148,     164.922,     274.347,     71.9655,     328.739,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.363,
       37041,     129.869,     223.889,     289.612,     320.726,         360,       94773,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9657,     328.739,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.362,
       37061,     129.869,     223.889,     289.612,     320.726,         360,     94773.1,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9657,     328.739,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.362,
       37081,     129.869,     223.889,     289.612,     320.726,         360,     94773.1,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9657,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.362,
       37101,     129.869,     223.889,     289.612,     320.726,         360,     94773.2,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9659,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.362,
       37121,     129.869,     223.889,     289.612,     320.726,         360,     94773.2,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9659,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.361,
       37141,     129.869,     223.889,     289.612,     320.726,         360,     94773.3,      120001,       50000,       40000,     188.148,     164.923,     274.347,     71.9659,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.361,
       37161,     129.869,     223.889,     289.612,     320.726,         360,     94773.4,      120001,       50000,       40000,     188.148,     164.923,     274.347,      71.966,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.361,
       37181,     129.869,     223.889,     289.612,     320.726,         360,     94773.4,      120001,       50000,       40000,     188.148,     164.923,     274.347,      71.966,      328.74,     363.942,      235000,     29999.9,     37999.9,     7999.99,     177.361,
       37201,     129.869,     223.889,     289.612,     320.726,         360,     94773.5,      120001,       50000,       40000,     188.148,     164.923,     274.347,      71.966,      328.74,     363.943,      235000,     29999.9,     37999.9,     7999.99,      177.36,
       37221,     129.869,     223.889,     289.612,     320.726,         360,     94773.5,      120001,       50000,       40000,     188.149,     164.923,     274.348,     71.9662,      328.74,     363.943,      235000,     29999.9,     37999.9,     7999.99,      177.36,
       37241,     129.869,     223.889,     289.612,     320.726,         360,     94773.6,      120001,       50000,       40000,     188.149,     164.923,     274.348,     71.9662,      328.74,     363.943,      235000,     29999.9,     37999.9,     7999.99,      177.36,
       37261,     129.869,     223.889,     289.612,     320.726,         360,     94773.7,      120001,       50000,       40000,     188.149,     164.923,     274.348,     71.9662,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,      177.36,
       37281,     129.869,     223.889,     289.612,     320.726,         360,     94773.7,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9663,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,     177.359,
       37301,     129.869,     223.889,     289.612,     320.726,         360,     94773.8,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9663,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,     177.359,
       37321,     129.869,     223.889,     289.612,     320.726,         360,     94773.8,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9663,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,     177.359,
       37341,     129.869,     223.889,     289.612,     320.726,         360,     94773.9,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9664,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,     177.359,
       37361,     129.869,     223.889,     289.612,     320.726,         360,     94773.9,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9664,     328.741,     363.943,      235000,     29999.9,     37999.9,     7999.99,     177.359,
       37381,     129.869,     223.889,     289.612,     320.726,         360,       94774,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9664,     328.741,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.358,
       37401,     129.869,      223.89,     289.612,     320.726,         360,     94774.1,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9666,     328.741,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.358,
       37421,     129.869,      223.89,     289.612,     320.726,         360,     94774.1,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9666,     328.741,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.358,
       37441,     129.869,      223.89,     289.612,     320.726,         360,     94774.2,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9666,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.358,
       37461,     129.869,      223.89,     289.612,     320.726,         360,     94774.2,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9667,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.357,
       37481,     129.869,      223.89,     289.612,     320.726,         360,     94774.3,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9667,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.357,
       37501,     129.869,      223.89,     289.612,     320.726,         360,     94774.4,      120001,       50000,       40000,     188.149,     164.924,     274.348,     71.9667,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.357,
       37521,     129.869,      223.89,     289.612,     320.726,         360,     94774.4,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9669,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.357,
       37541,     129.869,      223.89,     289.612,     320.726,         360,     94774.5,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9669,     328.742,     363.944,      235000,     29999.9,     37999.9,     7999.99,     177.357,
       37561,     129.869,      223.89,     289.612,     320.726,         360,     94774.5,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9669,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.356,
       37581,     129.869,      223.89,     289.612,     320.726,         360,     94774.6,      120001,       50000,       40000,      188.15,     164.925,     274.348,      71.967,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.356,
       37601,     129.869,      223.89,     289.612,     320.726,         360,     94774.7,      120001,       50000,       40000,      188.15,     164.925,     274.348,      71.967,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.356,
       37621,     129.869,      223.89,     289.612,     320.726,         360,     94774.7,      120001,       50000,       40000,      188.15,     164.925,     274.348,      71.967,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.356,
       37641,     129.869,      223.89,     289.612,     320.726,         360,     94774.8,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9671,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.356,
       37661,     129.869,      223.89,     289.612,     320.726,         360,     94774.8,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9671,     328.742,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.355,
       37681,     129.869,      223.89,     289.612,     320.726,         360,     94774.9,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9671,     328.743,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.355,
       37701,     129.869,      223.89,     289.612,     320.726,         360,       94775,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9672,     328.743,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.355,
       37721,     129.869,      223.89,     289.612,     320.726,         360,       94775,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9672,     328.743,     363.945,      235000,     29999.9,     37999.9,     7999.99,     177.355,
       37741,     129.869,      223.89,     289.612,     320.726,         360,     94775.1,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9672,     328.743,     363.946,      235000,     29999.9,     37999.9,     7999.99,     177.355,
       37761,     129.869,      223.89,     289.612,     320.726,         360,     94775.1,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9674,     328.743,     363.946,      235000,       30000,     37999.9,     7999.99,     177.354,
       37781,     129.869,      223.89,     289.612,     320.726,         360,     94775.2,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9674,     328.743,     363.946,      235000,       30000,     37999.9,     7999.99,     177.354,
       37801,     129.869,      223.89,     289.612,     320.726,         360,     94775.3,      120001,       50000,       40000,      188.15,     164.925,     274.348,     71.9674,     328.743,     363.946,      235000,       30000,     37999.9,     7999.99,     177.354,
       37821,     129.869,      223.89,     289.612,     320.726,         360,     94775.3,      120001,       50000,       40000,      188.15,     164.926,     274.348,     71.9675,     328.743,     363.946,      235000,       30000,     37999.9,     7999.99,     177.354,
       37841,     129.869,      223.89,     289.612,     320.726,         360,     94775.4,      120001,       50000,       40000,      188.15,     164.926,     274.348,     71.9675,     328.743,     363.946,      235000,       30000,     37999.9,     7999.99,     177.354,
       37861,     129.869,      223.89,     289.612,     320.726,         360,     94775.4,      120001,       50000,       40000,      188.15,     164.926,     274.348,     71.9675,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.353,
       37881,     129.869,      223.89,     289.612,     320.726,         360,     94775.5,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9676,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.353,
       37901,     129.869,      223.89,     289.612,     320.726,         360,     94775.6,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9676,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.353,
       37921,     129.869,      223.89,     289.612,     320.726,         360,     94775.6,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9676,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.353,
       37941,     129.869,      223.89,     289.612,     320.726,         360,     94775.7,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9677,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.353,
       37961,     129.869,      223.89,     289.612,     320.726,         360,     94775.7,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9677,     328.744,     363.946,      235000,       30000,     37999.9,     7999.99,     177.352,
       37981,     129.869,      223.89,     289.612,     320.726,         360,     94775.8,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9677,     328.744,     363.947,      235000,       30000,     37999.9,     7999.99,     177.352,
       38001,     129.869,      223.89,     289.612,     320.726,         360,     94775.9,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9678,     328.744,     363.947,      235000,       30000,     37999.9,     7999.99,     177.352,
       38021,     129.869,      223.89,     289.612,     320.726,         360,     94775.9,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9678,     328.744,     363.947,      235000,       30000,     37999.9,     7999.99,     177.352,
       38041,     129.869,      223.89,     289.612,     320.726,         360,       94776,      120001,       50000,       40000,     188.151,     164.926,     274.348,     71.9678,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.352,
       38061,     129.869,      223.89,     289.612,     320.726,         360,       94776,      120001,       50000,       40000,     188.151,     164.926,     274.349,     71.9679,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.352,
       38081,     129.869,      223.89,     289.612,     320.726,         360,     94776.1,      120001,       50000,       40000,     188.151,     164.926,     274.349,     71.9679,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
